fuente,entidad,departamento,municipio,valor_inicial,valor_final,adiciones_dias,plazo_dias,sobrecosto_pct,retraso_pct,estado,objeto,url,contratista,fecha_inicio,fecha_fin,postconflicto,destino_gasto
SECOP I,ATLÁNTICO - ALCALDÍA MUNICIPIO DE PUERTO COLOMBIA,Atlántico,Puerto Colombia,22871414107,22871414107,0,11.0,0.0,0.0,Liquidado,MEJORAMIENTO DE LAS OBRAS DE RECUPERACIoN AMBIENTAL DE LAS PLAYAS DE SALGAR Y SABANILLA ENTRE EL TANQUE TRIPLE A Y RESTAURANTE ALCATRAZ; MUNICIPIO DE PUERTO COLOMBIA; DEPARTAMENTO DEL ATLaNTICO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-190538,CONSORCIO PLAYAS SALGAR,2019-01-14T00:00:00.000,2019-12-14T00:00:00.000,0,Inversión
SECOP I,ANTIOQUIA - ALCALDÍA MUNICIPIO DE RIONEGRO,Antioquia,Rionegro,22432489464,22432489464,114,14.0,0.0,814.2857142857142,Liquidado,CONSTRUCCION Y OBRAS COMPLEMENTARIAS  DE LA INSTITUCION EDUCATIVA OFICIAL  SAN ANTONIO  EN EL MUNICIPIO DE RIONEGRO ANTIOQUIA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-5991,CONSORCIO SAN ANTONIO 2018,2018-12-18T00:00:00.000,2022-01-18T00:00:00.000,0,Inversión
SECOP I,CESAR - GOBERNACIÓN,Cesar,Valledupar,22415131684,22415131684,0,12.0,0.0,0.0,Liquidado,CONSTRUCCIoN DEL CENTRO DEPORTIVO oSCAR MUÑOZ OVIEDO EN EL MUNICIPIO DE VALLEDUPAR; DEPARTAMENTO DEL CESAR,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-8485,INSUOBRAS G.C.S. SAS,2019-04-15T00:00:00.000,2020-04-15T00:00:00.000,0,Inversión
SECOP I,LA GUAJIRA - ALCALDÍA MUNICIPIO DE HATONUEVO,La Guajira,Hatonuevo,22288417963,22288417963,30,4.0,0.0,750.0,Liquidado,MEJORAMIENTO DE ViAS MEDIANTE PLACA HUELLA EN LOS MUNICIPIO DE HATONUEVO Y BARRANCAS LA GUAJIRA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-17549,CONSORCIO PHUELLAS HATONUEVO 2020,2020-08-04T00:00:00.000,2021-11-04T00:00:00.000,0,Inversión
SECOP I,SANTANDER - ALCALDÍA MUNICIPIO DE BARRANCABERMEJA,Santander,Barrancabermeja,22057056072,22057056072,0,12.0,0.0,0.0,Liquidado,PAVIMENTACION; REHABILITACION Y OBRAS COMPLEMENTARIAS DE LAS ViAS QUE CONDUCE AL CORREGIMIENTO EL CENTRO EN EL MUNICIPIO DE BARRANCABERMEJA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-194407,CONSORCIO VIA CENTRAL BARRANCA,2018-10-19T00:00:00.000,2019-10-19T00:00:00.000,0,Inversión
SECOP I,CVC - CORPORACIÓN AUTÓNOMA REGIONAL DEL VALLE DEL CAUCA,Valle del Cauca,Cali,21852074715,24296163244,30,17.0,11.184697841630092,176.47058823529412,Liquidado,REALIZAR LA CONSTRUCCIoN DE LAS OBRAS DE REFORZAMIENTO Y RECONSTRUCCION DE LOS DIQUES MARGEN IZQUIERDA RiO CAUCA SECTOR PUERTO NUEVO TRAMO IV-2; BRISAS DEL CAUCA TRAMO IV-3; SAMANES TRAMO V-3 Y OBRAS COMPLEMENTARIAS; PARA DISMINUCIoN DEL RIESGO CONTRA INUNDACIONES POR DESBORDAMIENTO; POR LICUACIoN Y CORRIMIENTO LATERAL.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-3929,CONSORCIO ECOING,2018-11-02T00:00:00.000,2021-01-02T00:00:00.000,0,Inversión
SECOP I,CÓRDOBA - GOBERNACIÓN,Córdoba,Montería,21760773530,25053769738,0,14.0,15.132716690701209,0.0,Liquidado,MEJORAMIENTO DE ViA ENTRE LOS MUNICIPIOS DE LORICA Y MOÑITOS DEL DEPARTAMENTO DE CoRDOBA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-13461,CONSORCIO VIAS LORICA,2020-08-18T00:00:00.000,2021-12-18T00:00:00.000,0,Inversión
SECOP I,CASANARE - GOBERNACIÓN,Casanare,Yopal,21318009743,25571224844,0,12.0,19.95127665422233,0.0,Liquidado,CONSTRUCCIoN DE INFRAESTRUCTURA INSTITUCIONAL TIPO IV DE COBERTURA REGIONAL PARA EL DESARROLLO DE LA EDUCACIoN SUPERIOR EN EL MUNICIPIO DE AGUAZUL; CASANARE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-15812,CONSORCIO UPTC AGUAZUL,2020-02-03T00:00:00.000,2021-09-03T00:00:00.000,0,Inversión
SECOP I,TOLIMA - GOBERNACIÓN,Tolima,Ibagué,21221757249,31331590144,513,10.0,47.63899980750364,5130.0,Liquidado,MEJORAMIENTO Y REHABILITACIoN DE LA ViA CHAPARRAL - SAN ANTONIO EN EL DEPARTAMENTO DEL TOLIMA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-7327,CONSORCIO INFRAESTRUCTURA VIAL 2019,2019-03-19T00:00:00.000,2021-06-19T00:00:00.000,0,Inversión
SECOP I,CESAR - ALCALDÍA MUNICIPIO DE LA JAGUA DE IBIRICO,Cesar,La Jagua de Ibirico,20365882350,23850990090,14,12.0,17.112480962554514,116.66666666666669,Liquidado,CONSTRUCCIoN DE PLACA HUELLA DE LA ViA QUE VA DESDE EL CORREGIMIENTO DE LA VICTORIA DE SAN ISIDRO HASTA LA VEREDA ARGENTINA NORTE EN EL MUNICIPIO DE LA JAGUA DE IBIRICO CESAR,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20772,JP INGENIERIA - CONSTRUCCIONES S.A.S.,2021-07-08T00:00:00.000,2023-02-08T00:00:00.000,0,Inversión
SECOP I,ANTIOQUIA - ÁREA METROPOLITANA DEL VALLE DE ABURRÁ - MEDELLÍN,Antioquia,Medellín,20271106341,24236272174,212,12.0,19.560677973358175,1766.6666666666667,Liquidado,CONSTRUCCIoN DEL  NUEVO CENTRO ADMINISTRATIVO Y DE GOBIERNO DEL MUNICIPIO DE CALDAS,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9434044,CONSORCIO NUEVO CENTRO 2019,2019-09-10T00:00:00.000,2021-04-10T00:00:00.000,0,Inversión
SECOP I,ANTIOQUIA - AGENCIA DE DESARROLLO LOCAL DE ITAGÜÍ - ADELI,Antioquia,Itagüí,19898010001,33826617001,226,257.0,69.99999999648206,87.93774319066148,Liquidado,CONSTRUCCION Y RENOVACION DEL COMPLEJO DEPORTIVO OSCAR LOPEZ ESCOBAR DEL MUNICIPIO DE ITAGUI.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9190818,CONSORCIO OLE 2019,2019-04-09T00:00:00.000,2020-08-04T00:00:00.000,0,Inversión
SECOP I,GUAVIARE - GOBERNACIÓN,Guaviare,San José del Guaviare,19387028406,27959914028,0,19.0,44.21969908161283,0.0,Liquidado,CONSTRUCCIoN EN PAVIMENTO RiGIDO DE ViAS URBANAS EN LOS MUNICIPIOS DE SAN JOSe DEL GUAVIARE; EL RETORNO; CALAMAR DEPARTAMENTO DEL GUAVIARE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-30876,CONSORCIO GUAVIAL,2022-09-16T00:00:00.000,2024-04-16T00:00:00.000,0,Inversión
SECOP I,META - ALCALDÍA MUNICIPIO DE MESETAS,Meta,Mesetas,19382081781,19625182629,0,12.0,1.2542556096234645,0.0,Liquidado,MEJORAMIENTO VIAL MEDIANTE LA CONSTRUCCIoN DE PAVIMENTO EN ASFALTO DE LAS ViAS: 1) ViA QUE CONDUCE DESDE EL PUENTE DEL RiO LUCIA HACIA LA VEREDA LAS ROSAS EN UNA LONGITUD DE 5 KMS; EN LA ViA QUE COMUNICA AL MUNICIPIO DE MESETAS-META CON EL MUNICIPIO DE LEJANiAS-META. 2) ViA QUE CONDUCE DEL CASCO URBANO DEL MUNICIPIO DE MESETAS-META; HACIA LA VEREDA ALTO CAFRE DESDE EL K0+000 HASTA EL K3+300 MUNICIPIO MESETAS-META. 3) ViA QUE CONDUCEDESDE EL CRUCE 3 ESQUINAS HACIA LA VEREDA NARANJAL (SECTOR LA CARBONERA) LONGITUD 2.59 KMS MUNICIPIO MESETAS-META; EN EL MUNICIPIO DE MESETAS; DEPARTAMENTO DEL META,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-17381,CONSORCIO PAVIMENTEMOS,2020-08-27T00:00:00.000,2021-08-27T00:00:00.000,0,Inversión
SECOP I,LA GUAJIRA - ALCALDÍA MUNICIPIO DE MANAURE,La Guajira,Manaure,19378516217,19378516217,0,12.0,0.0,0.0,Liquidado,REHABILITACIoN Y MEJORAMIENTO DE LA ViA QUE COMUNICA DESDE EL K5 TRONCAL DEL CARIBE HASTA EL CORREGIMIENTO DE MAYAPO; MUNICIPIO DE MANAURE DEPARTAMENTO DE LA GUAJIRA CODIGO BPIN 2022002440022,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-33274,PAZ CONSTRUCCIONES S.A.S,2023-04-10T00:00:00.000,2024-04-10T00:00:00.000,0,Inversión
SECOP I,CAQUETÁ - ALCALDÍA MUNICIPIO DE EL DONCELLO,Caquetá,El Doncello,19117538825,19117538825,0,20.0,0.0,0.0,Liquidado,CONSTRUCCIoN DE UNIDADES SANITARIAS CON EL SISTEMA DE TRATAMIENTO DE AGUAS RESIDUALES PARA EL aREA RURAL DEL MUNICIPIO DE EL DONCELLO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20748,CONSORCIO BATERIAS SANITARIAS DONCELLO 2021,2021-05-20T00:00:00.000,2023-01-20T00:00:00.000,0,Inversión
SECOP I,NORTE DE SANTANDER - GOBERNACIÓN,Norte De Santander,San José de Cúcuta,18105485508,18105485508,0,18.0,0.0,0.0,Liquidado,MEJORAMIENTO DEL ANILLO ViAL DE LA PAZ DEL CATATUMBO; CON LA CONSTRUCCION DE CUATRO PUENTES PRIORIZADOS; MUNICIPIOS DE HACARi; SAN CALIXTO Y EL TARRA; NORTE DE SANTANDER (CODIGO BPIN 20181301010007),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-13611,UNION TEMPORAL PUENTES ANILLO DE LA PAZ,2019-12-02T00:00:00.000,2021-06-02T00:00:00.000,0,Inversión
SECOP I,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE FUNZA,Cundinamarca,Funza,17527142761,17527142761,0,315.0,0.0,0.0,Liquidado,ESTUDIOS; DISEÑOS Y CONSTRUCCIoN DE UN EQUIPAMIENTO URBANO DE INFRAESTRUCTURA EDUCATIVA; EN CUMPLIMIENTO AL PLAN DE DESARROLLO DE FRENTE CON LA GENTE JUNTOS AVANZAMOS 2016  2019,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-14746,CONSORCIO EDUCACION ACTIVA,2020-05-04T00:00:00.000,2021-09-11T00:00:00.000,0,Inversión
SECOP I,SANTANDER - ALCALDÍA MUNICIPIO DE BARRANCABERMEJA,Santander,Barrancabermeja,17428641400,17428641400,45,10.0,0.0,450.0,Liquidado,MEJORAMIENTO DE LA VIA; ESPACIO PUBLICO Y OBRAS COMPLEMENTARIAS DE LA DIAGONAL 65 ENTRE TV 44 Y 48 (GLORIETA FERTICOL); Y LA TV 48 ENTRE DG 65 Y DG 52 (BARRIO BOSTON  SALIDA A LA VIRGEN) Y TRAMOS ADYACENTES DEL MUNICIPIO DE BARRANCABERMEJA; SANTANDER.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-203386,UNION TEMPORAL VIAL BARRANCABERMEJA,2019-10-04T00:00:00.000,2021-01-04T00:00:00.000,0,Inversión
SECOP I,AGENCIA PARA LA INFRAESTRUCTURA DEL META - AIM,Meta,Villavicencio,17241228743,17241228743,0,12.0,0.0,0.0,Liquidado,MEJORAMIENTO DE ViAS TERCIARIAS EN LOS MUNICIPIOS DE BARRANCA DE UPiA Y PUERTO LoPEZ; META.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-207028,CONSORCIO VIAS TERCIARIAS,2020-02-21T00:00:00.000,2021-02-21T00:00:00.000,0,Inversión
SECOP I,ARAUCA - ALCALDÍA MUNICIPIO DE ARAUCA,Arauca,Arauca,17142857142,17142857142,30,8.0,0.0,375.0,Liquidado,FORTALECIMIENTO DEL BATALLoN FLUVIAL N. 52 DE LA ARMADA NACIONAL (PRIMERA FASE);,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-186471,CONSORCIO BATALLON ARMADA 2018,2018-04-25T00:00:00.000,2019-03-25T00:00:00.000,0,Inversión
SECOP I,HUILA - GOBERNACIÓN,Huila,Neiva,16978453631,17464976000,45,17.0,2.865528154529257,264.7058823529412,Liquidado,MEJORAMIENTO DE VIAS TERCIARIAS PARA LA PAZ EN EL DEPARTAMENTO DEL HUILA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-8751,CONSORCIO VIAS PARA LA PAZ,2019-07-29T00:00:00.000,2021-03-29T00:00:00.000,0,Inversión
SECOP I,CDMB - CORPORACIÓN AUTÓNOMA REGIONAL PARA LA DEFENSA DE LA MESETA DE BUCARAMANGA,Santander,Bucaramanga,16961480909,20961426517,30,4.0,23.5825257797954,750.0,Liquidado,CONTRATAR LA CONSTRUCCION DE OBRAS DE CONTROL DE EROSION Y ESTABILIZACION PARA EL SECTOR CRITICO UBICADO EN EL BARRIO SANTANDER DEL MUNICIPIO DE BUCARAMANGA DEPARTAMENTO DE SANTANDER Y LA CONSTRUCCION DE OBRAS DE ESTABILIZACION; MITIGACION Y CONSOLIDACION DEL BARRIO PROVENZA UBICADO EN EL SECTOR SUR OCCIDENDAL DE LA MESETA DE BUCARAMANGA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-4032,UNION TEMPORAL MACPERC,2018-09-06T00:00:00.000,2019-08-06T00:00:00.000,0,Inversión
SECOP I,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE SOPÓ,Cundinamarca,Sopó,16932183053,26364137599,696,10.0,55.70430296245156,6959.999999999999,Liquidado,CONSTRUCCIoN DE LA NUEVA SEDE DEL COLEGIO PABLO VI; FASE I; EN EL MUNICIPIO DE SOPo,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-7801,ARCO CONSTRUCTORES SAS,2019-03-05T00:00:00.000,2021-12-05T00:00:00.000,0,Inversión
SECOP I,RISARALDA - ALCALDÍA MUNICIPIO DE PEREIRA,Risaralda,Pereira,16930449221,19687550424,45,4.0,16.284867383082652,1125.0,Liquidado,CONSTRUCCION AVENIDA SAN MATEO DESDE LA AVENIDA LAS AMERICAS HASTA LA INTERSECCION AVENIDA 30 DE AGOSTO DEL MUNICIPIO DE PEREIRA.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-189726,CONSORCIO SAN MATEO WSB,2018-08-15T00:00:00.000,2019-01-15T00:00:00.000,0,Inversión
SECOP I,META - ALCALDÍA MUNICIPIO DE PUERTO GAITÁN,Meta,Puerto Gaitán,16670736929,21569712552,0,12.0,29.38667704891836,0.0,Liquidado,CONSTRUCCIoN SEGUNDA ETAPA Y OBRAS COMPLEMENTARIAS DE LA URBANIZACON LAS MARGARITAS MUNICIPIO DE PUERTO GAITaN-META,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-5783,CONSORCIO MARGARITAS,2018-12-11T00:00:00.000,2019-07-21T00:00:00.000,0,Inversión
SECOP I,GUAVIARE - GOBERNACIÓN,Guaviare,San José del Guaviare,16301756456,18727534319,0,14.0,14.880469288983711,0.0,Liquidado,CONSTRUCCIoN EN PAVIMENTO RiGIDO DE LA ViA QUE COMUNICA EL CASCO URBANO DEL MUNICIPIO DE SAN JOSe DEL GUAVIARE DESDE EL PUENTE PANURE K0+000 HASTA EL BATALLoN FLUVIAL DE INFANTERiA DE MARINA NO.32 K4+068; ZONA RURAL DEL MUNICIPIO DE SAN JOSE DEL GUAVIARE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-16321,CONSORCIO 5K,2020-04-30T00:00:00.000,2021-10-30T00:00:00.000,0,Inversión
SECOP I,CESAR - AGUAS DEL CESAR S.A. E.S.P.,Cesar,Valledupar,16256549136,16256549136,0,12.0,0.0,0.0,Liquidado,AMPLIACIoN Y OPTIMIZACIoN DE LAS REDES DE DISTRIBUCION DEL SISTEMA DE  ACUEDUCTO URBANO (FASE I) EN EL MUNICIPIO DE AGUACHICA DEPARTAMENTO DEL CESAR.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-194758,UNION TEMPORAL ACUEDUCTO URBANO,2018-12-18T00:00:00.000,2020-08-18T00:00:00.000,0,Inversión
SECOP I,TOLIMA - GOBERNACIÓN,Tolima,Ibagué,16147899764,20760111074,0,270.0,28.56229836329816,0.0,Liquidado,PAVIMENTACIoN DE LA VIA PALOCABILDO - SAN JERONIMO (CASABIANCA) EN EL DEPARTAMENTO DEL TOLIMA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-185635,UNION TEMPORAL SAN JERONIMO,2018-04-18T00:00:00.000,2019-01-13T00:00:00.000,0,Inversión
SECOP I,ANTIOQUIA - EMPRESA PARA LA COMPETITIVIDAD TERRITORIAL DEL MUNICIPIO DE GIRARDOTA - GIRACOM,Antioquia,Girardota,16118267236,16118267236,0,12.0,0.0,0.0,Liquidado,CONSTRUCCIoN; REMODELACIoN Y ADECUACIoN DEL HOSPITAL SAN RAFAEL DE GIRARDOTA (ANTIOQUIA),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-218905,CUBE S.A.S,2021-10-22T00:00:00.000,2022-10-22T00:00:00.000,0,Inversión
SECOP I,SANTANDER - ALCALDÍA MUNICIPIO DE BARRANCABERMEJA,Santander,Barrancabermeja,16012813022,19167499859,0,10.0,19.701015884378197,0.0,Liquidado,PAVIMENTACION Y MEJORAMIENTO DE VIAS VEHICULARES EN LOS DIFERENTES SECTORES DEL MUNICIPIO BARRANCABERMEJA; SANTANDER; CENTRO ORIENTE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-197149,CONSORCIO VIAL URBANO,2019-02-26T00:00:00.000,2020-08-26T00:00:00.000,0,Inversión
SECOP I,META - ALCALDÍA MUNICIPIO DE GUAMAL,Meta,Guamal,15589252126,17905972781,68,7300.0,14.86101216578656,0.9315068493150684,Liquidado,CONSTRUCCION Y PUESTA EN AMRCHA DEL SERVICIO DE GAS DOMICILIARIO EN EL SECTOR RURAL DEL MUNICIPIO DE GUAMAL EN  EL MARCO DEL CONVENIO MARCO SOCIOAMBIENTAL NO. 3021302 QUE TIENE POR OBJETO INTEGRAR ESFUERZOS PARA REALIZAR LOS ESTUDIOS; DISEÑOS; CONSTRUCCION Y PUESTA EN AMRCHA DEL SERVICIO DE GAS DOMICILIARIO DEL SECTOR RURAL DEL MUNICIPIO DE GUAMAL META; SUSCRITO ENTRE EL MUNICIPIO DE GUAMAL META Y ECOPETROL SA.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-24328,UNION TEMPORAL OP&S,2021-12-03T00:00:00.000,2022-02-09T00:00:00.000,0,Inversión
SECOP I,TOLIMA - GOBERNACIÓN,Tolima,Ibagué,15559153710,23248804654,225,240.0,49.42203854607977,93.75,Liquidado,MEJORAMIENTO DE LA VIA ENTRE LOS MUNICIPIOS DE CARMEN DE APICALA-CUNDAY EN EL DEPARTAMENTO DEL TOLIMA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-11988,CONSORCIO VIAL TOLIMA,2019-11-25T00:00:00.000,2021-03-04T00:00:00.000,0,Inversión
SECOP I,META - ALCALDÍA MUNICIPIO DE PUERTO GAITÁN,Meta,Puerto Gaitán,15554525668,17964467516,0,10.0,15.493509088212976,0.0,Liquidado,CONSTRUCCION EN PAVIMENTO FLEXIBLE Y RIGIDO DE LAS VIAS INTERNAS DE LOS CENTROS POBLADOS DE PUENTE ARIMENA; PLANAS; Y LA ViA DE ACCESO AL CENTRO POBLADO SAN MIGUEL ZONA RURAL; DEL MUNICIPIO DE PUERTO GAITAN META,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-5324,CONSORCIO VIAS RURALES 2018,2018-10-18T00:00:00.000,2019-10-18T00:00:00.000,0,Inversión
SECOP I,CASANARE - EMPRESA DE SERVICIOS PUBLICOS DE CASANARE S.A. E.S.P. - ENERCA S.A. E.S.P. - YOPAL,Casanare,Yopal,15488054665,15488054665,0,8.0,0.0,0.0,Liquidado,CONSTRUCCIoN DE LA RED TRONCAL; REDES DE DISTRIBUCIoN Y CONEXIONES DOMICILIARIAS DE GAS NATURAL PARA NUEVE (09) VEREDAS DEL MUNICIPIO DE TAURAMENA Y EL CENTRO POBLADO DE CARIBAYONA DEL MUNICIPIO DE VILLANUEVA EN EL DEPARTAMENTO DE CASANARE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-12768790,CONSORCIO GAS NATURAL 2021,2022-01-24T00:00:00.000,2022-12-24T00:00:00.000,0,Inversión
SECOP I,TOLIMA - GOBERNACIÓN,Tolima,Ibagué,15358105867,20228202011,162,450.0,31.710265485696304,36.0,Liquidado,MEJORAMIENTO DE LA ViA SECUNDARIA HERRERA- EL DIAMANTE EN EL MUNICIPIO DE RIOBLANCO EN EL DEPARTAMENTO DEL TOLIMA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-1953,CONSORCIO VIAS DEL TOLIMA,2018-07-06T00:00:00.000,2020-03-09T00:00:00.000,0,Inversión
SECOP I,HUILA - GOBERNACIÓN,Huila,Neiva,15353805841,15353805841,0,10.0,0.0,0.0,Liquidado,MEJORAMIENTO DE LA MOVILIDAD DEL TRAMO CRUCE ViA NACIONAL - MUNICIPIO DE RIVERA; DEPARTAMENTO DEL HUILA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-7830,CONSORCIO RIVERA,2019-04-24T00:00:00.000,2020-06-24T00:00:00.000,0,Inversión
SECOP I,VALLE DEL CAUCA - FONDO MIXTO PARA LA PROMOCIÓN DEL DEPORTE; EL DESARROLLO INTEGRAL Y LA GESTIÓN SOCIAL - CALI,Valle del Cauca,Cali,15260307766,15260307766,0,8.0,0.0,0.0,Liquidado,REALIZAR LAS OBRAS PARA EL MEJORAMIENTO DE ViAS TERCIARIAS DEL NuCLEO VEREDAL PITU; TRAMO DESDE LOS TUPeS A LAS PITILLAS Y SARAITA EN EL MUNICIPIO DE SAN DIEGO DEPARTAMENTO DEL CESAR,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12558084,CONSORCIO GALILEA,2022-03-25T00:00:00.000,2022-11-25T00:00:00.000,1,Inversión
SECOP I,CESAR - GOBERNACIÓN,Cesar,Valledupar,15125440077,15125440077,0,15.0,0.0,0.0,Liquidado,CONSTRUCCIoN DEL COMPLEJO CULTURAL Y EDUCATIVO EN EL BARRIO PANAMA MUNICPIO DE VALLEDUPAR; DEPARTAMENTO DEL CESAR,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-9608,CONSORCIO CENTRO CULTURAL,2019-10-02T00:00:00.000,2021-01-02T00:00:00.000,0,Inversión
SECOP I,CESAR - GOBERNACIÓN,Cesar,Valledupar,15122753100,15122753100,0,8.0,0.0,0.0,Liquidado,CONSTRUCCION DE PAVIMENTO EN CONCRETO RIGIDO; ANDENES Y BORDILLOS EN DIFERENTE MUNICIPIOS DEL DEPARTAMENTO DEL CESAR,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-9523,UNION TEMPORAL VIAL DEL CESAR,2019-09-12T00:00:00.000,2020-05-12T00:00:00.000,0,Inversión
SECOP I,BOGOTÁ D.C. - ALCALDÍA LOCAL DE SUMAPAZ,Bogotá D.C.,Bogotá D.C.,14628514440,16848514440,0,12.0,15.175840370568755,0.0,Liquidado,CONTRATAR LAS OBRAS PARA LA CONSERVACIoN DE LA MALLA VIAL LOCAL DE SUMAPAZ; POR EL SISTEMA DE PRECIOS UNITARIOS FIJOS; SIN FORMULA DE REAJUSTE Y A MONTO AGOTABLE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-3973,CONSORCIO PARAMO SUMAPAZ 2018,2018-12-18T00:00:00.000,2020-06-18T00:00:00.000,0,Inversión
SECOP I,BOYACÁ - EMPRESAS PUBLICAS DE BOYACÁ S.A E.S.P,Boyacá,Tunja,14531620501,14531620501,0,26.0,0.0,0.0,Liquidado,CONSTRUCCIoN OBRAS PARA LA OPTIMIZACIoN DEL SERVICIO DE ACUEDUCTO DEL MUNICIPIO DE CHIQUINQUIRA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-192038,CONSORCIO AGUAS DC,2018-09-03T00:00:00.000,2021-04-03T00:00:00.000,0,Inversión
SECOP I,ANTIOQUIA - EMPRESA DE VIVIENDA Y DESARROLLO URBANO Y RURAL DEL MUNICIPIO DE ENVIGADO DESUR - ENVIGADO,Antioquia,Envigado,14390412089,19007621694,72,360.0,32.08531886678482,20.0,Liquidado,CONSTRUCCIoN DE LA ESCUELA SUPERIOR TECNOLoGICA DE ARTES DeBORA ARANGO ETAPA II EN EL MUNICIPIO DE ENVIGADO; ANTIOQUIA. EN CUMPLIMIENTO AL ACTA DE EJECUCIoN N°1 DEL CONVENIO MARCO ENV-09-09-0925-21.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12335398,CONSORCIO DEBORA,2021-11-08T00:00:00.000,2023-01-14T00:00:00.000,0,Inversión
SECOP I,ANTIOQUIA - ÁREA METROPOLITANA DEL VALLE DE ABURRÁ - MEDELLÍN,Antioquia,Medellín,14334422884,15866838809,0,8.0,10.690461258195988,0.0,Liquidado,MEJORAMIENTO; AMPLIACIoN Y PAVIMENTACIoN DE LA VIA BARBOSA - LA RAYA; PARTE INTEGRAL DEL CORREDOR QUE COMUNICA EL NORTE DEL VALLE DEL ABURRa Y EL VALLE DE SAN NICOLaS,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-5710,CONSORCIO CORREDOR VIAL 013,2019-07-03T00:00:00.000,2020-08-03T00:00:00.000,0,Inversión
SECOP I,VALLE DEL CAUCA - GOBERNACIÓN,Valle del Cauca,Cali,14173627737,15773627737,30,12.0,11.288570785750418,250.0,Liquidado,MANTENIMIENTO CON ESTABILIZACIoN BIFASE Y PROTECCIoN SUPERFICIAL DE LAS VIAS RURALES DE LOS MUNICIPIOS DEL DEPARTAMENTO DEL VALLE DEL CAUCA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-4449,CONSORCIO EL VALLE,2018-12-28T00:00:00.000,2020-01-28T00:00:00.000,0,Inversión
SECOP I,BOGOTÁ D.C. - SECRETARÍA GENERAL ALCALDÍA MAYOR,Bogotá D.C.,Bogotá D.C.,14099924774,21520200995,133,13.0,52.62635326028726,1023.076923076923,Liquidado,CONTRATAR POR EL SISTEMA DE ADMINISTRACIoN DELEGADA LA CONSTRUCCIoN Y DOTACIoN DEL SUPER CADE MANITAS EN CIUDAD BOLIVAR,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-3900,CONSTRUCTORA CONCONCRETO S.A,2018-10-11T00:00:00.000,2027-01-11T00:00:00.000,0,Inversión
