departamento,ciudad,valor_inicial,valor_final,dias_adicionados,destino_gasto,estado_contrato,objeto,url,contratista,fecha_inicio,fecha_fin
Distrito Capital de Bogotá,Bogotá,6130607888,2494735310,250,Inversión,Modificado,EJECUTAR A PRECIOS UNITARIOS Y A MONTO AGOTABLE LAS ACTIVIDADES NECESARIAS PARA LA CONSTRUCCIÓN DE LA MALLA VIAL DE LA LOCALIDAD DE SAN CRISTÓBAL EN BOGOTÁ; DISTRITO CAPITAL,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6931340&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO OBRAS JOT,2025-02-05,2026-09-02
La Guajira,Riohacha,6129467160,0,8,Inversión,Modificado,"MEJORAMIENTO DE LA INFRAESTRUCTURA DEL
ESTADIO FEDERICO SERRANO SOTO; DISTRITO DE
RIOHACHA - DEPARTAMENTO DE LA GUAJIRA",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1954618&isFromPublicArea=True&isModal=true&asPopupView=true,UNION TEMPORAL ESTADIO SIGLO 21,2021-10-04,2022-05-20
Distrito Capital de Bogotá,Bogotá,6126147990,0,37,Inversión,Modificado,REALIZAR LAS OBRAS PARA LA CONSERVACIÓN Y REHABILITACIÓN DE MALLA VIAL Y ESPACIO PÚBLICO ASOCIADO DE LA LOCALIDAD DE BOSA - BOGOTÁ; EN LA UPZ BOSA CENTRO; A TRAVÉS DEL SISTEMA DE PRECIOS UNITARIOS FIJOS Y A MONTO AGOTABLE; DE ACUERDO CON LA DESCRIPCIÓN; ESPECIFICACIONES Y DEMÁS CONDICIONES ESTABLECIDAS EN EL ANEXO TÉCNICO.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7065650&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO GUACAL-BOSA 2024,2025-08-11,2026-07-17
Distrito Capital de Bogotá,Bogotá,6114197231,0,32,Inversión,Modificado,EL REFORZAMIENTO ESTRUCTURAL Y ADECUACIÓN DE LOS EDIFICIOS BIBLIOTECA Y CASINO DE OFICIALES DE LA ESCUELA DE CADETES DE POLICÍA; A PRECIOS UNITARIOS FIJOS SIN FÓRMULA DE REAJUSTE (INCLUYE DOTACIÓN).,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.870949&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO DALE,2019-08-29,2022-04-01
Magdalena,Santa Marta,6113228968,0,0,Inversión,Aprobado,CONSTRUCCIÓN Y DOTACIÓN DE UN CENTRO DE VIDA PARA EL ADULTO MAYOR EN EL MUNICIPIO DE PLATO; DEPARTAMENTO DEL MAGDALENA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10185853&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO CENTRO DE VIDA,,2026-12-31
Risaralda,Pereira,6112545628,2950866189,87,Inversión,Modificado,MEJORAMIENTO VÍA DESDE LA INTERSECCIÓN DE LA AVENIDA 30 DE AGOSTO CON LA VILLA OLÍMPICA - CARRERA 11 - BARRIO MATECAÑA Y QUE SIRVE DE ACCESO AL AEROPUERTO INTERNACIONAL MATECAÑA TRAMO I,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8029349&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO VIAL AEROPUERTO RISARALDA 2025,2025-07-16,2026-03-28
Distrito Capital de Bogotá,Bogotá,6107191672,0,79,Inversión,Modificado,REALIZAR LA ADECUACION Y MANTENIMIENTO DE RANCHO DE TROPA EN DE LA ESCUELA DE SOLDADOS PROFESIONALES EN NILO CUNDINAMARCA A EJECUTAR EN LA VIGENCIA 2023 2024,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5215220&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO TROPA HCS,2024-04-01,2025-11-30
Distrito Capital de Bogotá,Bogotá,6105867405,0,0,Inversión,Modificado,REALIZAR EN FORMA INTEGRAL LAS ACTIVIDADES INHERENTES AL PROCESO DE SEÑALIZACIÓN Y SEGURIDAD VIAL EN CINCO ZONAS EN LA CIUDAD DE BOGOTÁ D.C.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.231553&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO MOVILIDAD 053,2017-12-20,2019-08-28
Distrito Capital de Bogotá,Bogotá,6105867405,0,0,Inversión,Modificado,REALIZAR EN FORMA INTEGRAL LAS ACTIVIDADES INHERENTES AL PROCESO DE SEÑALIZACIÓN Y SEGURIDAD VIAL EN CINCO ZONAS EN LA CIUDAD DE BOGOTÁ D.C.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.231553&isFromPublicArea=True&isModal=true&asPopupView=true,UT SEÑALIZACIÓN VIAL BOGOTÁ,2017-12-27,2019-08-17
Distrito Capital de Bogotá,Bogotá,6105867405,0,0,Inversión,Modificado,REALIZAR EN FORMA INTEGRAL LAS ACTIVIDADES INHERENTES AL PROCESO DE SEÑALIZACIÓN Y SEGURIDAD VIAL EN CINCO ZONAS EN LA CIUDAD DE BOGOTÁ D.C,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.231553&isFromPublicArea=True&isModal=true&asPopupView=true,Union temporal señalizacion NBL,2017-12-21,2019-08-19
Distrito Capital de Bogotá,Bogotá,6105867405,0,0,Inversión,Modificado,REALIZAR EN FORMA INTEGRAL LAS ACTIVIDADES INHERENTES AL PROCESO DE SEÑALIZACIÓN Y SEGURIDAD VIAL EN CINCO ZONAS EN LA CIUDAD DE BOGOTÁ D.C.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.231553&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO SP MOVILIDAD,2017-12-28,2019-04-07
Meta,Villavicencio,6104603740,3280094188,153,Inversión,Modificado,CONSTRUCCIÓN DE VIVIENDA DE INTERÉS SOCIAL URBANIZACIÓN LA MORENA 2 EN EL MUNICIPIO DE EL DORADO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2918168&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO DORADO AYJ,2022-06-29,2024-01-26
Norte de Santander,Cúcuta,6104486661,0,0,Inversión,Borrador,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9354935&isFromPublicArea=True&isModal=true&asPopupView=true,UNION TEMPORAL ESTADIO DP,,2026-07-29
Distrito Capital de Bogotá,No Definido,6103226051,0,0,Inversión,Modificado,CONTRATAR POR EL SISTEMA DE PRECIOS UNITARIOS FIJOS Y A MONTO AGOTABLE; LAS ACTIVIDADES PARA LA CONSERVACIÓN DE LA MALLA VIAL DE LA LOCALIDAD DE RAFAEL URIBE URIBE Y EL ESPACIO PÚBLICO ASOCIADO DE ACUERDO CON LA DESCRIPCIÓN; ESPECIFICACIONES Y DEMÁS CONDICIONES ESTABLECIDAS EN ESTE PLIEGO DE CONDICIONES; ANEXOS Y APÉNDICES EN ESPECIAL LAS CONSIGNADAS EN EL ANEXO TÉCNICO SEPARABLE,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.245567&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO CONSTRURIBE GBG,2018-01-16,2018-03-29
Antioquia,Medellín,6101186203,0,0,Inversión,En ejecución,MANTENIMIENTO; ADECUACIÓN Y ACONDICIONAMIENTO DE LA I.E INEM JOSE FELIX DE RESTREPO UBICADA EN EL DISTRITO DE CIENCIA; TECNOLOGÍA E INNOVACIÓN DE MEDELLÍN,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8743190&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO GRUPO EYM,2026-01-19,2026-09-15
La Guajira,Riohacha,6100652331,0,375,Inversión,Modificado,ADECUACIÓN Y MEJORAMIENTO DEL DEL ESTADIO EL SALAITO DEL DISTRITO DE RIOHACHA DEPARTAMENTO DE LA GUAJIRA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5133745&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO ESTADIO VTL 2023,2024-05-08,2026-02-24
Distrito Capital de Bogotá,No Definido,6089161295,0,32,Inversión,Modificado,REALIZAR LA TERMINACIÓN DE LAS OBRAS DE LA PLANTA FÍSICA Y CERRAMIENTO DEL MODULO DE PRIMERA INFANCIA JUAN LOZANO Y LOZANO - FONTANA GRANDE CPF 1168; UBICADO EN LA LOCALIDAD 11 DE SUBA DEL DISTRITO CAPITAL; DE ACUERDO CON LOS PLANOS Y ESPECIFICACIONES ENTREGADOS POR LA SECRETARIA DE EDUCACIÓN DEL DISTRITO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2382997&isFromPublicArea=True&isModal=true&asPopupView=true,MIROAL INGENIERIA SAS,2022-06-28,2023-03-31
Casanare,Yopal,6087680663,5478912379,153,Inversión,Modificado,AMPLIACIÓN DE REDES ELÉCTRICAS DE MEDIA Y BAJA TENSIÓN EN LAS VEREDAS BELLA VISTA BUENA VISTA ISIMENA IGUARO TIERRA GRATA LA TIGRANA GUADUALITO BRISAS DEL LLANO MARENAO GUAFAL LA HORQUETA CAÑO RICO LA VIGIA Y PALO NEGRO MUNICIPIO DE MONTERREY; CASANARE,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5322442&isFromPublicArea=True&isModal=true&asPopupView=true,LUIS GUILLERMO RUIZ MACHADO,2024-02-22,2025-10-20
Caldas,No Definido,6087329009,5346697249,0,Inversión,Suspendido,Construcción de viviendas para la reactivación económica y el mejoramiento de la calidad de vida municipios de Norcasia y la Merced del departamento de Caldas.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5260702&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO REACTIVA VIS 2023,2024-02-13,2026-01-18
Putumayo,San Miguel,6081393492,0,0,Inversión,En ejecución,IMPLEMENTACIÓN DE SISTEMAS DE ENERGÍA SOLAR FOTOVOLTAICA EN LA ZONA RURAL DEL MUNICIPIO DE SAN MIGUEL DEPARTAMENTO DEL PUTUMAYO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6971021&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO FOTOVOLTAICOS SAN MIGUEL,2025-02-21,2025-11-20
Atlántico,Sabanagrande,6077032763,0,0,Inversión,En ejecución,CONSTRUCCIÓN DE LA RED DE IMPULSIÓN PARA LA CONDUCCIÓN DE AGUA POTABLE DESDE LA PTAP HACIA EL CASCO URBANO DEL MUNICIPIO DE SABANAGRANDE DEL DEPARTAMENTO DEL ATLÁNTICO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8426641&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO PTAP SABANAGRANDE 2025,2025-11-04,2026-03-13
Atlántico,Sabanagrande,6077032763,0,0,Inversión,Cancelado,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8426641&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO PTAP SABANAGRANDE 2025,,2026-03-13
Caldas,Manizales,6076253308,5468286838,59,Inversión,Modificado,CONSTRUCCIÓN DE CICLORUTA; BULEVARES Y MEJORAMIENTO DEL ESPACIO PÚBLICO EN LA CALLE 19 ENTRE CARRERA 9 UNIVERSIDAD DE MANIZALES Y CARRERA 19 PLAZA ALFONSO LÓPEZ; EN LA CIUDAD DE MANIZALES el contrato correspondiente al LOTE 2 CONSTRUCCION DE CICLORUTA; BULEVARES Y MEJORAMIENTO DEL ESPACIO PÚBLICO EN BULEVAR AVENIDA BERNARDO ARANGO ENTRE LA CARRERA 13B SUPERMERCADO MERCALDASY CARRERA 19 PLAZA ALFONSO LÓPEZ Y CICLORRUTA CALLE 19 ENTRE CARRERA 19 PLAZA ALFONSO LÓPEZ.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3534708&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO RUTA AA,2022-12-29,2024-02-29
Distrito Capital de Bogotá,Bogotá,6073175700,0,0,Inversión,En ejecución,MEJORAMIENTO Y MANTENIMIENTO DE VÍAS TERCIARIAS EN JURISDICCIÓN DE LAS COMUNIDADES DE LOS PUEBLOS INDÍGENAS PASTOS Y QUILLACINGAS MUNICIPIO DE CUMBAL Y ALDANA - PROGRAMA COLOMBIA RURAL A NIVEL NACIONAL,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2884805&isFromPublicArea=True&isModal=true&asPopupView=true,OR CONSTRUCCIONES E INGENIERIA SAS,2022-08-29,2024-03-07
Putumayo,Villagarzón,6072688209,0,0,Inversión,Borrador,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3238888&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO HM LA ISLA,,2023-05-31
Putumayo,Villagarzón,6072688209,0,0,Inversión,Borrador,CONSTRUCCIÓN PRIMERA FASE ALCANTARILLADO PLUVIAL EN LOS BARRIOS OLÍMPICO; 20 DE JULIO Y VEREDA LA ISLA DEL MUNICIPIO DE PUERTO CAICEDO DEPARTAMENTO DEL PUTUMAYO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3238888&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO HM LA ISLA,,2023-05-26
Putumayo,Villagarzón,6072688209,0,0,Inversión,Borrador,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3238888&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO HM LA ISLA,,2023-05-31
Putumayo,Villagarzón,6072688209,0,0,Inversión,Borrador,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3238888&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO HM LA ISLA,,2023-05-31
Distrito Capital de Bogotá,Bogotá,6069272568,5037000000,93,Inversión,Modificado,AUNAR ESFUERZOS TÉCNICOS; ADMINISTRATIVOS Y FINANCIEROS PARA LA CONSTRUCCIÓN DE LA INSTITUCIÓN EDUCATIVA GUSTAVO URIBE SEDE ESCUELA ANTONIO NARIÑO (PRIMARIA) DEL MUNICIPIO DE GRANADA  CUNDINAMARCA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3670997&isFromPublicArea=True&isModal=true&asPopupView=true,MUNICIPIO DE GRANADA CUNDINAMARCA,2022-12-26,2026-06-10
Tolima,No Definido,6065592483,0,0,Inversión,Aprobado,CONTRATAR LA PAVIMENTACIÓN DE VÍAS URBANAS EN EL MUNICIPIO DE VENADILLO; DEPARTAMENTO DEL TOLIMA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10061003&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO VENADILLO JF,,2026-12-09
Santander,Floridablanca,6059925359,1831665861,0,Inversión,En ejecución,MANTENIMIENTO Y MEJORAMIENTOS LOCATIVOS DEL CENTRO CULTURAL RECREACIONAL LA CUMBRE DEL MUNICIPIO DE FLORIDABLANCA - SANTANDER,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8918177&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO LA CUMBRE,2026-02-11,2026-10-10
Bolívar,Cartagena,6059218415,2709190760,31,Inversión,Modificado,EJECUTAR POR EL SISTEMA DE PRECIOS UNITARIOS FIJOS LAS ACTIVIDADES NECESARIAS PARA LA EJECUCION DE LAS OBRAS DE MEJORAMIENTO EN PAVIMENTO RÍGIDO DEL TRAMO FALTANTE DE LA CARRERA 92; K0+000 - K1+324; EN EL BARRIO EL POZÓN ENTRE LA TRANSVERSAL 72C Y EL PROYECTO DE VIVIENDA CIUDADELA LA PAZ; EN EL DITRITO DE CARTAGENA DE INDIAS,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3628872&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO PAVIMENTOS CTG 23,2023-07-21,2025-10-07
Distrito Capital de Bogotá,Bogotá,6053189186,0,21,Inversión,Modificado,MANTENIMIENTO DE LA INFRAESTRUCTURA FÍSICA EN LOS ERON A CARGO DEL INPEC.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.610302&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO USPEC 2018,2019-03-21,2020-04-20
Casanare,Yopal,6053181374,6053180621,15,Inversión,Modificado,MODERNIZACIÓN (TECNOLOGIA LED) EXPANSIÓN; E INDEPENDIZACIÓN DE LAS REDES ELÉCTRICAS DE ALUMBRADO PÚBLICO (ETAPA 2) DEL MUNICIPIO DE TAURAMENA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5213503&isFromPublicArea=True&isModal=true&asPopupView=true,CM ENERGY SAS,2023-12-27,2024-12-11
Cundinamarca,Cota,6051916478,0,0,Inversión,En ejecución,CONSTRUCCIÓN; ADECUACIÓN Y MEJORAMIENTO DEL POLIDEPORTIVO URBANO; PARQUE CENTENARIO Y OBRAS COMPLEMENTARIAS EN EL MUNICIPIO DE COTA; CUNDINAMARCA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9355493&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO PARQUES SABANA,2026-06-09,2026-12-08
No Definido,No Definido,6050775785,0,0,Inversión,enviado Proveedor,RENOVACIÓN DE LAS REDES DE ACUEDUCTO CONSTRUIDAS EN ASBESTO CEMENTO; HIERRO DÚCTIL; HIERRO GALVANIZADO O HIERRO ACERADO LAS CUALES  PRESENTAN PROBLEMAS DE CALIDAD DE AGUA Y AFECTACIONES EN LA CONTINUIDAD DEL SERVICIO EN EL BARRIO LA RESURRECCIÓN DEL AREA DE COBERTURA  DE LA ZONA 4 - EAB,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.297540&isFromPublicArea=True&isModal=true&asPopupView=true,Hapil Ingenieria SAS,2017-12-28,2018-08-27
Cundinamarca,La Vega,6049247636,0,0,Inversión,Aprobado,MANTENIMIENTO DE LA VÍA QUE COMUNICA EL CASCO URBANO CON LA VEREDA ROSARIO A LA VEREDA TABACAL; SECTOR EL CANEY SEGÚN CONVENIO ICCU 941-2025 DEL MUNICIPIO DE LA VEGA DEPARTAMENTO DE CUNDINAMARCA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9168179&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO VEREDAL 26,,2026-12-08
Distrito Capital de Bogotá,Bogotá,6048513174,4855638907,61,Inversión,Modificado,EJECUTAR EL DIAGNOSTICO; ESTUDIOS; DISEÑOS ATENCIÓN Y PREVENCIÓN A EMERGENCIAS EN LA INFRAESTRUCTURA EDUCATIVA DEL DEPARTAMENTO DE CUNDINAMARCA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1591104&isFromPublicArea=True&isModal=true&asPopupView=true,GESTION RURAL Y URBANA S.A.S,2021-04-07,2023-05-15
La Guajira,Uribia,6046252303,0,240,Inversión,Suspendido,"IMPLEMENTACIÓN DE SISTEMAS DE GENERACIÓN DE ENERGÍA SOLAR
FOTOVOLTAICA PARA LA ENERGIZACIÓN DE VIVIENDAS EN LAS ZONAS RURALES NO INTERCONECTADAS DE LOS CORREGIMIENTOS DEL CARDON Y WIMPESHI EN EL MUNICIPIO DE URIBIA",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7238322&isFromPublicArea=True&isModal=true&asPopupView=true,UT C y W,2025-06-13,2026-06-15
Norte de Santander,Cúcuta,6045781859,6040781859,0,Inversión,Modificado,MEJORAMIENTO Y MANTENIMIENTO DE VIAS RURALES EN EL DEPARTAMENTO DE NORTE DE SANTANDER; MUNICIPIO DE LOS PATIOS,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3510963&isFromPublicArea=True&isModal=true&asPopupView=true,UNION TEMPORAL PLACA HUELLA LA MUTIS 2022,2023-05-11,2024-08-31
Distrito Capital de Bogotá,Bogotá,6045629330,0,121,Inversión,Modificado,DEMOLICIÓN; LIMPIEZA; CERRAMIENTO Y MANTENIMIENTO DE PREDIOS ADQUIRIDOS POR EL INSTITUTO DE DESARROLLO URBANO - IDU; PARA LA EJECUCIÓN DE PROYECTOS VIALES Y DE ESPACIO PÚBLICO QUE SE ENCUENTRAN EN ADMINISTRACIÓN A CARGO DE LA DIRECCION TECNICA DE PREDIOS - PROYECTOS VARIOS; EN BOGOTA D.C. - GRUPO 2,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2740178&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO GYA 035,2022-08-08,2023-10-06
Cesar,Valledupar,6045453305,0,58,Inversión,Modificado,CONSTRUCCIÓN DE LA PLAZA DEL BARRIO VILLA MIRIAM EN EL MUNICIPIO DE VALLEDUPAR-CESAR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1966701&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO PLAZA 2021,2021-09-17,2022-10-13
Caldas,No Definido,6040036260,0,133,Inversión,Modificado,Seleccionar al proponente que; por el sistema de precios unitarios fijos; sin formula de reajuste; lleve a cabo la construcción de una Estación de Policía en el Municipio de Pensilvania; Caldas y una Subestación de Policía en el corregimiento de Arauca en el Municipio de Palestina; Caldas.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3391244&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO SAN LUCAS,2022-12-07,2024-09-30
Caldas,Manizales,6039940567,0,0,Inversión,Aprobado,MEJORAMIENTO; MANTENIMIENTO Y CONSERVACION DE VIAS PARA CONECTIVIDAD REGIONAL; FINANCIADOS CON RECURSOS DE LA ENAJENACIÓN DE ISAGEN EN EL DEPARTAMENTO DE CALDAS; VÍA Riosucio - Remolino - 2304 EN EL TRAMO Riosucio  Jardín,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.365503&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO G&G CALDAS,2018-08-01,2019-04-30
Cundinamarca,Ricaurte,6034231774,5893687629,125,Inversión,Modificado,REPOSICION DE LA INFRAESTRUCTURA FISICA DE LA E.S.E DEL CENTRO DE SALUD DE RICAURTE CUNDINAMARCA SEGÚN CONVENIO INTERADMINISTRATIVO SS-CDCVI-929-2022 CELEBRADO ENTRE EL DEPARTAMENTO DE CUNDINAMARCA-SECRETARIA DE SALUD; MUNICIPIO DE RICAURTE Y EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE RICAURTE,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4294282&isFromPublicArea=True&isModal=true&asPopupView=true,Consorcio Obras Salud,2023-09-15,2026-02-17
Atlántico,Barranquilla,6026545282,0,47,Inversión,Modificado,CONSTRUCCIÓN DE ESCENARIOS DEPORTIVOS PARA EL FOMENTO DEL DEPORTE Y EL DESARROLLO DEL TALENTO DEPORTIVO LOCAL; EN EL GRAN MALECÓN DEL RÍO Y SUS DESARROLLOS; EN EL DISTRITO DE BARRANQUILLA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7318035&isFromPublicArea=True&isModal=true&asPopupView=true,OCCIDENTAL DE COLOMBIA,2025-03-20,2026-07-31
Huila,No Definido,6022807641,4149501682,123,Inversión,Modificado,MEJORAMIENTO DE VÍAS TERCIARIAS MEDIANTE LA CONSTRUCCIÓN DE PLACA HUELLA EN SITIOS CRÍTICOS DE LOS MUNICIPIOS DE ELÍAS; PALERMO; YAGUARA; SANTA MARÍA Y NEIVA DEL DEPARTAMENTO DEL HUILA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5642379&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO PLACAS HUILA CI,2024-09-19,2025-09-18
No Definido,No Definido,6020988768,0,0,Inversión,Cancelado,MEJORAMIENTO DE LA VÍA TERCIARIA QUE CONDUCE DESDE LA VÍA MOCOA PASTO HACIA LA VEREDA LA FLORIDA EN EL MUNICIPIO DE MOCOA DEPARTAMENTO DEL PUTUMAYO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10119900&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO TERCIARIA MOCOA 2026,,2026-11-27
No Definido,No Definido,6020988767,0,0,Inversión,En ejecución,MEJORAMIENTO DE LA VÍA TERCIARIA QUE CONDUCE DESDE LA VÍA MOCOA PASTO HACIA LA VEREDA LA FLORIDA EN EL MUNICIPIO DE MOCOA DEPARTAMENTO DEL PUTUMAYO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10119900&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO TERCIARIA MOCOA 2026,2026-07-09,2027-01-08
Distrito Capital de Bogotá,No Definido,6017021710,0,0,Inversión,Cancelado,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.210312&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO PARQUES 2017,,
Magdalena,Santa Marta,6014347104,0,173,Inversión,Modificado,CONSTRUCCION DE INFRAESTRUCTURA EDUCATIVA PARA LA IED LICEO PIVIJAY EN EL MUNICIPIO DE PIVIJAY EN EL DEPARTAMENTO DEL MAGDALENA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4840415&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO EDU LICEO PIVIJAY,2024-01-26,2025-10-30
Distrito Capital de Bogotá,No Definido,6004924247,0,0,Inversión,En ejecución,"MANTENIMIENTO A TODO COSTO DE UN EDIFICIO DE 
APARTAMENTOS DE VIVIENDA FISCAL PARA EL PERSONAL DE SUBOFICIALES EN LA 
SECCIONAL DE BOGOTA CONJUNTO LOS LIBERTADORES; ANTONIA SANTOS DEL 
INSTITUTO DE CASAS FISCALES DEL EJÉRCITO",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10215277&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO ANTONIA SANTOS 26,2026-07-06,2026-12-30
