id_contrato,valor_inicial,n_riesgos,prob_promedio,prob_std,imp_promedio,imp_std,val_promedio,val_std,interaccion_prob_x_impacto,anio_inicio,anio_fin,duracion,ipc_acumulado,trm_promedio,sobrecosto,tfidf_desarrollo,tfidf_insumos,tfidf_expedicion,tfidf_materiales,tfidf_obra,tfidf_ejecucion,tfidf_contrato,prop_tipo_operacional,prop_cate_bajo,tfidf_riesgo,tfidf_tecnicas,tfidf_municipio,tfidf_obras,tfidf_informacion,prop_fuen_externo,tfidf_cuando,tfidf_disenos,tfidf_ejecucion contrato,tfidf_calidad,tfidf_manejo,prop_cate_alto,tfidf_pago,prop_tipo_economico,prop_asig_entidad,tfidf_falta,svr_pred,abs_error,rmse_heuristic,bucket
C-258,2591863915,22,2.1363636363636362,0.9408939288152438,2.272727272727273,0.6310850959010188,4.409090909090909,1.2595952074297863,4.855371900826446,2021,2022,1,19.48,3999.26,1.954858150799171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.87,18.91514184920083,20.0,21-30
C-259,2579290667,20,2.7,1.5593520921743174,3.25,0.9665456669582605,5.55,2.6847522673129647,8.775,2019,2020,1,5.47,3487.23,17.705357866128395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.61,5.904642133871604,16.0,11-20
C-260,2570425933,10,2.8,0.7888106377466155,3.4,0.699205898780101,6.2,1.1352924243950933,9.52,2021,2022,1,19.48,3999.26,3.749359775853149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.52,18.770640224146852,12.0,1-10
C-261,2554641900,19,4.526315789473684,0.6966922684794661,3.6315789473684212,0.5972647203701474,0.0,0.0,16.437673130193907,2019,2020,1,5.47,3487.23,22.786652602856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.47,3.683347397143997,16.0,11-20
C-263,2546957564,10,1.4,0.6992058987801011,2.4,0.9660917830792958,3.8,1.0327955589886444,3.36,2018,2019,1,7.1,3118.82,10.038439219162427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.33,6.291560780837571,12.0,1-10
C-264,2542638443,27,2.3703703703703702,1.114524670954054,2.5555555555555554,1.0127393670836666,4.925925925925926,2.0741249485010065,6.057613168724279,2023,2023,0,9.28,4325.05,8.670733843694975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.87,10.199266156305026,20.0,21-30
C-265,2536531422,20,2.7,1.5593520921743174,3.25,0.9665456669582605,5.55,2.6847522673129647,8.775,2019,2020,1,5.47,3487.23,9.380742337202555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.61,14.229257662797444,16.0,11-20
C-266,2531323958,20,2.25,1.5174424466672098,3.05,0.9445132413883327,4.9,1.1652874052533588,6.8625,2022,2023,1,23.62,4290.24,49.846951079186994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.89,25.956951079186993,16.0,11-20
C-267,2524643604,50,1.2,0.4040610178208844,1.2,0.4040610178208844,2.4,0.8081220356417688,1.44,2022,2023,1,23.62,4290.24,16.9948144490655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.73,2.7351855509344993,24.0,>30
C-268,2519248775,35,1.0,0.0,1.5142857142857142,0.6122008787696948,2.2,0.900979858755096,1.5142857142857142,2019,2020,1,5.47,3487.23,18.88978848466444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.01,1.879788484664438,24.0,>30
C-269,2517787653,6,2.0,1.0954451150103321,2.3333333333333335,1.505545305418162,3.8333333333333335,2.9268868558020253,4.666666666666667,2018,2018,0,3.18,2956.55,11.839272690245416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.36,7.520727309754584,12.0,1-10
C-270,2498248253,14,3.0,1.1766968108291043,2.5714285714285716,0.646206172658864,0.0,0.0,7.714285714285715,2018,2019,1,7.1,3118.82,23.671257461697905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,0.028742538302093834,16.0,11-20
C-271,2482794281,14,1.5714285714285714,0.646206172658864,2.357142857142857,0.8418973861410953,3.9285714285714284,1.1411388181101376,3.7040816326530615,2021,2022,1,19.48,3999.26,41.21760996597044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.12,23.097609965970438,16.0,11-20
C-272,2467202721,10,1.4,0.6992058987801011,2.4,0.9660917830792958,3.8,1.0327955589886444,3.36,2019,2020,1,5.47,3487.23,15.611203843188369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99,0.3787961568116316,12.0,1-10
C-273,2439224881,28,2.0714285714285716,0.8575836609041334,3.0,1.186342028003479,5.071428571428571,1.2744954391203698,6.214285714285715,2019,2019,0,3.8,3281.09,32.30246383338692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,14.802463833386923,20.0,21-30
C-274,2416350428,13,1.8461538461538463,0.6887372317211944,3.1538461538461537,0.6887372317211944,5.0,0.8164965809277259,5.822485207100592,2018,2019,1,7.1,3118.82,43.33012210760351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.08,26.25012210760351,16.0,11-20
C-275,2402581521,22,2.590909090909091,0.7341396590302414,3.0,1.1952286093343936,5.590909090909091,1.4026875872882272,7.7727272727272725,2022,2022,0,13.12,4255.44,20.847166167811377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.48,2.3671661678113765,20.0,21-30
C-276,2396495357,24,2.3333333333333335,1.1293194051465598,2.4166666666666665,1.4116492564332,4.5,1.9336831267771377,5.638888888888889,2019,2020,1,5.47,3487.23,33.056127969790175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.72,12.336127969790176,20.0,21-30
C-277,2394605911,32,3.71875,0.45680340939917424,3.53125,0.9498514315067824,7.25,0.9503819266229829,13.1318359375,2020,2022,2,21.4,3897.3,25.16056091870225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.16,1.9994390812977514,24.0,>30
C-278,2390700390,18,1.7777777777777777,0.5483188805533161,2.5,1.0981267472114393,4.277777777777778,1.1785113019775793,4.444444444444445,2018,2019,1,7.1,3118.82,43.97560967478656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,27.275609674786562,16.0,11-20
C-279,2384714996,24,1.9583333333333333,0.624093545570845,2.0,0.0,3.9583333333333335,0.6240935455708451,3.9166666666666665,2021,2021,0,5.62,3743.09,30.498104940000133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27,14.228104940000133,20.0,21-30
C-280,2370308300,26,2.076923076923077,0.7442084075352507,2.0384615384615383,0.9583639905910168,4.115384615384615,1.3061982415214948,4.233727810650888,2019,2020,1,5.47,3487.23,42.59887061948861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.53,24.068870619488607,20.0,21-30
C-281,2368269188,22,2.1818181818181817,0.7326639999321223,2.772727272727273,1.0203555954301131,4.636363636363637,1.81384764796917,6.049586776859504,2018,2019,1,7.1,3118.82,12.237930699286704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.58,6.342069300713295,20.0,21-30
C-282,2361948671,22,2.909090909090909,0.6101593007521661,2.409090909090909,0.9081163607574333,5.318181818181818,1.04135276655684,7.008264462809918,2019,2020,1,5.47,3487.23,43.55553914575309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.35,22.205539145753086,20.0,21-30
C-283,2359817188,10,1.4,0.6992058987801011,2.2,0.7888106377466155,3.6,0.9660917830792959,3.08,2018,2019,1,7.1,3118.82,15.7002640663875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.65,0.949735933612498,12.0,1-10
C-284,2334013206,5,2.2,0.4472135954999579,1.4,0.5477225575051661,3.0,1.4142135623730951,3.08,2019,2020,1,5.47,3487.23,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.42,30.58,12.0,1-10
C-285,2332439410,23,3.130434782608696,0.45769658728016005,1.826086956521739,0.7776522892681231,5.304347826086956,2.6360228756197306,5.716446124763705,2020,2021,1,7.32,3718.23,49.99273623146336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.43,27.56273623146336,20.0,21-30
C-286,2327801828,10,1.4,0.6992058987801011,2.4,0.9660917830792958,3.8,1.0327955589886444,3.36,2019,2020,1,5.47,3487.23,14.406426482108598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99,1.583573517891402,12.0,1-10
C-287,2324115984,20,1.85,0.812727700887249,1.75,1.3717065820970682,4.2,1.908430051942668,3.2375000000000003,2019,2021,2,11.4,3572.51,43.01810188832641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.17,21.84810188832641,16.0,11-20
C-288,2321071761,10,2.6,1.0749676997731399,3.3,0.9486832980505138,5.9,1.4491376746189437,8.58,2023,2024,1,14.96,4198.16,15.07717429853303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.74,6.662825701466968,12.0,1-10
C-289,2312431631,27,2.3703703703703702,1.114524670954054,2.5555555555555554,1.0127393670836666,4.925925925925926,2.0741249485010065,6.057613168724279,2019,2019,0,3.8,3281.09,14.232983824809132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,5.6670161751908665,20.0,21-30
C-290,2305282179,19,1.4736842105263157,0.696692268479466,3.8947368421052633,1.4867838833500564,20.0,17.716909687891082,5.739612188365651,2019,2020,1,5.47,3487.23,13.580554903513182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.02,2.4394450964868177,16.0,11-20
C-291,2303704782,5,3.2,1.3038404810405297,2.8,0.44721359549995787,6.0,1.0,8.959999999999999,2019,2020,1,5.47,3487.23,40.55322297803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.23,16.32322297803,12.0,1-10
C-292,2302108416,5,3.2,0.447213595499958,3.6,0.8944271909999159,7.0,0.7071067811865475,11.520000000000001,2022,2023,1,23.62,4290.24,45.15600432955457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.87,21.28600432955457,12.0,1-10
C-293,2297256529,7,2.7142857142857144,0.48795003647426666,1.0,0.0,0.0,0.0,2.7142857142857144,2022,2022,0,13.12,4255.44,4.716170294101273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.21,15.493829705898728,12.0,1-10
C-294,2296459957,21,2.8095238095238093,1.327367606168224,3.619047619047619,1.4654757069358222,7.190476190476191,2.993644060656637,10.167800453514738,2018,2019,1,7.1,3118.82,48.15499828895993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.57,24.58499828895993,20.0,21-30
C-295,2286654111,12,2.5,0.9045340337332909,3.1666666666666665,1.0298573010888745,5.833333333333333,1.8504708655481243,7.916666666666666,2021,2022,1,19.48,3999.26,40.62100483547947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.68,18.94100483547947,16.0,11-20
C-296,2285573075,20,1.85,0.7451598203705945,2.0,0.8583950752789521,4.85,2.2307657406087453,3.7,2019,2021,2,11.4,3572.51,27.96139904649516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.51,7.451399046495158,16.0,11-20
C-297,2284892670,19,1.736842105263158,0.8719139396343282,2.8947368421052633,1.1002392084403616,4.578947368421052,1.1212983285105118,5.027700831024931,2019,2019,0,3.8,3281.09,5.934445621027792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51,10.57555437897221,16.0,11-20
C-298,2263807165,31,2.2580645161290325,0.7288228836273767,2.4838709677419355,0.7243833120632328,4.741935483870968,1.0944630931948283,5.608740894901145,2019,2020,1,5.47,3487.23,17.071318572313114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.61,1.5386814276868854,24.0,>30
C-299,2257081666,32,2.25,0.7620007620011429,2.875,0.4918693768379647,4.9375,1.4127872245796547,6.46875,2019,2019,0,3.8,3281.09,18.9632612522404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.81,1.1532612522404015,24.0,>30
C-300,2251862922,17,2.0588235294117645,1.0289915108550531,2.0588235294117645,0.5557189302262113,5.529411764705882,0.7174300539794394,4.238754325259515,2019,2020,1,5.47,3487.23,49.95863598130686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,30.258635981306863,16.0,11-20
C-301,2248993751,18,1.7222222222222223,1.0178151661369075,1.9444444444444444,1.1099667309387475,3.111111111111111,1.078609610939221,3.3487654320987654,2023,2023,0,9.28,4325.05,2.486710466631261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.83,15.343289533368736,16.0,11-20
C-302,2248249578,25,2.32,1.1075498483890767,2.52,1.004987562112089,4.84,2.055075018906447,5.8464,2021,2022,1,19.48,3999.26,7.928414876366542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.97,14.041585123633457,20.0,21-30
C-303,2228334260,20,2.4,1.0462967275611939,2.15,0.5871429486124,4.2,1.8806493839265088,5.159999999999999,2018,2019,1,7.1,3118.82,41.94068914059599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.12,20.82068914059599,16.0,11-20
C-304,2226000554,20,1.75,0.8506963092234007,3.6,0.9403246919632545,5.35,1.3869694338832115,6.3,2021,2021,0,5.62,3743.09,17.006389612965027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.09,0.9163896129650269,16.0,11-20
C-305,2218260810,22,1.8636363636363635,0.833549755446665,1.6818181818181819,1.3232846447693145,4.181818181818182,1.9182423412211709,3.134297520661157,2023,2023,0,9.28,4325.05,6.386218534871019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.59,11.20378146512898,20.0,21-30
C-307,2189376424,18,2.111111111111111,0.9633818428657449,2.5,0.7071067811865476,4.611111111111111,1.2897281468629183,5.277777777777778,2018,2019,1,7.1,3118.82,35.69556607228726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.39,16.305566072287256,16.0,11-20
C-308,2187999940,21,2.4285714285714284,1.0281745265969473,3.5714285714285716,1.434274331201272,7.428571428571429,3.3995798059676225,8.673469387755102,2019,2020,1,5.47,3487.23,8.496976741233366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.56,12.063023258766632,20.0,21-30
C-309,2171573848,12,2.4166666666666665,0.9003366373785199,3.1666666666666665,1.0298573010888745,5.833333333333333,1.8504708655481241,7.652777777777777,2021,2021,0,5.62,3743.09,47.29856048625614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.14,29.158560486256142,16.0,11-20
C-310,2136655939,24,1.9583333333333333,0.624093545570845,2.0,0.0,3.9583333333333335,0.6240935455708451,3.9166666666666665,2019,2019,0,3.8,3281.09,29.89427111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.03,12.864271109999997,20.0,21-30
C-311,2131529257,5,2.0,0.7071067811865476,2.8,0.4472135954999579,4.6,0.5477225575051661,5.6,2019,2019,0,3.8,3281.09,4.748638737544666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,11.921361262455335,12.0,1-10
C-312,2121636890,28,2.5714285714285716,0.5727497953228166,3.5357142857142856,0.6929348671835832,6.071428571428571,0.8132500607904438,9.091836734693878,2019,2020,1,5.47,3487.23,13.825678672093602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82,5.994321327906398,20.0,21-30
C-313,2121412703,20,2.55,0.8870412083230168,1.75,1.332784974957958,4.2,1.908430051942668,4.4624999999999995,2019,2020,1,5.47,3487.23,49.52556810441613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.21,28.31556810441613,16.0,11-20
C-314,2117972837,4,2.0,2.0,3.75,0.9574271077563381,5.75,2.8722813232690148,7.5,2021,2022,1,19.48,3999.26,27.75166596718728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.42,2.331665967187277,12.0,1-10
C-315,2116508705,26,2.230769230769231,0.9922778767136675,3.230769230769231,1.4228898005873065,5.461538461538462,0.9478721108153454,7.207100591715976,2020,2020,0,1.61,3693.36,18.859429118199632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.99,0.8694291181996334,20.0,21-30
C-316,2110043343,5,2.2,0.4472135954999579,2.8,0.8366600265340757,5.0,0.9999999999999999,6.16,2021,2021,0,5.62,3743.09,11.153967560940286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.91,4.756032439059714,12.0,1-10
C-317,2085513617,11,3.0,0.894427190999916,2.4545454545454546,0.5222329678670935,5.454545454545454,1.2933395813657265,7.363636363636363,2019,2020,1,5.47,3487.23,41.71041104259546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,19.24041104259546,16.0,11-20
C-318,2073537245,5,3.0,0.7071067811865476,3.2,0.44721359549995787,6.2,0.8366600265340755,9.600000000000001,2022,2022,0,13.12,4255.44,9.848070512955749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.07,10.221929487044251,12.0,1-10
C-319,2069994999,8,2.75,1.2817398889233114,2.875,0.9910312089651149,5.625,1.685018016012207,7.90625,2022,2022,0,13.12,4255.44,7.729547756264893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.93,13.200452243735107,12.0,1-10
C-320,2069853461,10,1.8,0.7888106377466155,2.6,1.1737877907772671,4.4,1.505545305418162,4.680000000000001,2021,2022,1,19.48,3999.26,12.54825130830844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.02,6.471748691691559,12.0,1-10
C-321,2069447530,28,2.142857142857143,1.0079052613579391,3.0714285714285716,1.1841099620036994,5.214285714285714,1.4235360994562192,6.581632653061225,2021,2022,1,19.48,3999.26,17.841638294641857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.89,3.0483617053581433,20.0,21-30
C-322,2069446968,8,2.375,0.9161253813129043,1.375,0.5175491695067657,2.125,0.8345229603962802,3.265625,2019,2019,0,3.8,3281.09,7.282022024736418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.36,13.077977975263583,12.0,1-10
C-323,2068967088,10,1.4,0.6992058987801011,2.4,0.9660917830792958,3.8,1.0327955589886444,3.36,2019,2020,1,5.47,3487.23,25.932382255468724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.932382255468724,12.0,1-10
C-324,2068286286,8,2.375,0.9161253813129043,1.375,0.5175491695067657,2.125,0.8345229603962802,3.265625,2022,2022,0,13.12,4255.44,20.999845763131457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.59,1.4098457631314574,12.0,1-10
