fila,url,entidad,municipio,departamento,tipo,pass,body_len,timestamp
754,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6529,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,2,5163,2026-07-19T18:56:50.021023
755,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4260,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,2,4778,2026-07-19T18:56:53.696160
766,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12284703,ANTIOQUIA - EMPRESAS PÚBLICAS DE LA CEJA DEL TAMBO E.S.P.,Medellín,Antioquia,SIN_DOCUMENTO,2,11180,2026-07-19T18:57:11.069503
767,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-24583,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE ABREGO,Abrego,Norte De Santander,MATRIZ_RIESGO,2,20504,2026-07-19T18:57:14.587739
768,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-2995,MAGDALENA - ALCALDÍA MUNICIPIO DE PLATO,Plato,Magdalena,ESTUDIOS_PREVIOS,2,8459,2026-07-19T18:57:17.826065
769,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-9658,META - ALCALDÍA MUNICIPIO DE ACACIAS,Acacías,Meta,ESTUDIOS_PREVIOS,2,7510,2026-07-19T18:57:20.964692
773,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-1310,SUPERINTENDENCIA DE SERVICIOS PÚBLICOS DOMICILIARIOS (SSPD),Bogotá D.C.,Bogotá D.C.,ESTUDIOS_PREVIOS,2,15954,2026-07-19T18:57:31.965573
778,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-11070,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ZIPAQUIRÁ,Zipaquirá,Cundinamarca,ESTUDIOS_PREVIOS,2,8145,2026-07-19T18:57:35.694646
779,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-23204,VAUPÉS - ALCALDÍA MUNICIPIO DE MITÚ,Mitú,Vaupés,MATRIZ_RIESGO,2,19696,2026-07-19T18:57:39.367929
780,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-29487,SANTANDER - ALCALDÍA MUNICIPIO DE JESÚS MARÍA,Jesús María,Santander,ESTUDIOS_PREVIOS,2,12427,2026-07-19T18:57:42.975475
803,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-4101,CASANARE - ALCALDÍA MUNICIPIO DE AGUAZUL,Aguazul,Casanare,MATRIZ_RIESGO,2,9148,2026-07-19T18:58:26.689506
804,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4280,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,2,4770,2026-07-19T18:58:30.348701
805,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-26886,SANTANDER - ALCALDÍA MUNICIPIO DE SUAITA,Suaita,Santander,MATRIZ_RIESGO,2,7118,2026-07-19T18:58:33.890713
806,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-14214,ANTIOQUIA - ALCALDÍA MUNICIPIO DE ITUANGO,Ituango,Antioquia,ESTUDIOS_PREVIOS,2,8136,2026-07-19T18:58:37.497339
816,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6489,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,2,5101,2026-07-19T18:58:45.497178
817,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-12516989,ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN RAFAEL,San Rafael,Antioquia,MATRIZ_RIESGO,2,7772,2026-07-19T18:58:48.726636
818,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-17803,BOYACÁ - ALCALDÍA MUNICIPIO DE CHIQUINQUIRÁ,Chiquinquirá,Boyacá,ESTUDIOS_PREVIOS,2,10513,2026-07-19T18:58:51.967843
819,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-14107,ANTIOQUIA - ALCALDÍA MUNICIPIO DE ENTRERRIOS,Entrerrios,Antioquia,MATRIZ,2,10592,2026-07-19T18:58:55.226440
830,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-203740,RISARALDA - ALCALDÍA MUNICIPIO DE MISTRATÓ,Mistrató,Risaralda,MATRIZ,2,16072,2026-07-19T18:59:21.430993
831,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-3818,SUCRE - ALCALDÍA MUNICIPIO DE SINCELEJO,Sincelejo,Sucre,ESTUDIOS_PREVIOS,2,9086,2026-07-19T18:59:25.161174
832,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8256335,BOLÍVAR - ALCALDÍA MUNICIPIO DE CALAMAR,Calamar,Bolívar,ESTUDIOS_PREVIOS,2,7718,2026-07-19T18:59:28.861940
833,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-14315,BOYACÁ - ALCALDÍA MUNICIPIO DE MIRAFLORES,Miraflores,Boyacá,ESTUDIOS_PREVIOS,2,6430,2026-07-19T18:59:32.555161
846,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-12318,META - GOBERNACIÓN,Villavicencio,Meta,ESTUDIOS_PREVIOS,2,9095,2026-07-19T18:59:56.001009
847,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-11253,CASANARE - ALCALDÍA MUNICIPIO DE MONTERREY,Monterrey,Casanare,ESTUDIOS_PREVIOS,2,8052,2026-07-19T18:59:59.176730
848,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-202351,CÓRDOBA - ALCALDÍA MUNICIPIO DE MONTERÍA,Montería,Córdoba,ESTUDIOS_PREVIOS,2,8877,2026-07-19T19:00:02.400720
849,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-11-11969451,SANTANDER - ALCALDÍA MUNICIPIO DE RIONEGRO,Rionegro,Santander,MATRIZ_RIESGO,2,8746,2026-07-19T19:00:06.413613
852,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-11-12984078,SANTANDER - ALCALDÍA MUNICIPIO DE EL CARMEN DE CHUCURÍ,El Carmen de Chucurí,Santander,MATRIZ_RIESGO,2,10108,2026-07-19T19:00:15.956204
853,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-29445,BOYACÁ - ALCALDÍA MUNICIPIO DE GUATEQUE,Guateque,Boyacá,ESTUDIOS_PREVIOS,2,16784,2026-07-19T19:00:19.868587
854,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22469,TOLIMA - ALCALDÍA MUNICIPIO DE ORTEGA,Ortega,Tolima,MATRIZ_RIESGO,2,8487,2026-07-19T19:00:23.454992
855,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-11-12326105,RISARALDA - ALCALDÍA MUNICIPIO DE MISTRATÓ,Mistrató,Risaralda,MATRIZ_RIESGO,2,8587,2026-07-19T19:00:27.126791
873,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-1-231209,SANTANDER - ALCALDÍA MUNICIPIO DE JESÚS MARÍA,Jesús María,Santander,MATRIZ_RIESGO,2,11910,2026-07-19T19:00:53.133296
874,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-201886,ARAUCA - ALCALDÍA MUNICIPIO DE ARAUQUITA,Arauquita,Arauca,ESTUDIOS_PREVIOS,2,8832,2026-07-19T19:00:56.360534
875,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-18824,BOYACÁ - ALCALDÍA MUNICIPIO DE SANTA SOFÍA,Santa Sofía,Boyacá,ESTUDIOS_PREVIOS,2,9935,2026-07-19T19:00:59.632938
876,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-188186,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ZIPACÓN,Zipacón,Cundinamarca,ESTUDIOS_PREVIOS,2,10237,2026-07-19T19:01:02.892043
881,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-4751,BOYACÁ - ALCALDÍA MUNICIPIO DE MUZO,Muzo,Boyacá,ESTUDIOS_PREVIOS,2,6362,2026-07-19T19:01:16.172695
882,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4258,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,2,4708,2026-07-19T19:01:19.680341
883,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-213435,CAS - CORPORACIÓN AUTÓNOMA REGIONAL DE SANTANDER,Bucaramanga,Santander,ESTUDIOS_PREVIOS,2,8723,2026-07-19T19:01:23.558456
888,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-24804,CÓRDOBA - ALCALDÍA MUNICIPIO DE PUEBLO NUEVO,Pueblo Nuevo,Córdoba,MATRIZ_RIESGO,2,7096,2026-07-19T19:01:27.205632
910,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-18570,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE TIBÚ,Tibú,Norte De Santander,MATRIZ_RIESGO,2,11767,2026-07-19T19:02:10.636769
911,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-206901,CASANARE - ALCALDÍA MUNICIPIO DE NUNCHIA,Nunchía,Casanare,MATRIZ_RIESGO,2,7455,2026-07-19T19:02:14.265926
913,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-193151,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,Bogotá D.C.,Bogotá D.C.,ESTUDIOS_PREVIOS,2,14187,2026-07-19T19:02:17.641111
914,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20940,BOYACÁ - ALCALDÍA MUNICIPIO DE SAMACÁ,Samacá,Boyacá,MATRIZ_RIESGO,2,18723,2026-07-19T19:02:20.947346
915,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-22-13431,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,2,5059,2026-07-19T19:02:24.095549
916,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-219050,SANTANDER - ALCALDÍA MUNICIPIO DE JORDÁN,Jordán,Santander,MATRIZ_RIESGO,2,13915,2026-07-19T19:02:27.326721
917,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-198466,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE VERGARA,Vergara,Cundinamarca,MATRIZ_RIESGO,2,11599,2026-07-19T19:02:31.176866
918,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-19457,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE GUATAVITA,Guatavita,Cundinamarca,ESTUDIOS_PREVIOS,2,6725,2026-07-19T19:02:34.720064
939,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-18099,CASANARE - ALCALDÍA MUNICIPIO DE HATO COROZAL,Hato Corozal,Casanare,MATRIZ_RIESGO,2,9352,2026-07-19T19:03:09.841121
940,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-553,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE UBATÉ,Villa de San Diego de Ubate,Cundinamarca,ESTUDIOS_PREVIOS,2,7329,2026-07-19T19:03:13.061749
941,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-5326,SANTANDER - ALCALDÍA MUNICIPIO DE ALBANIA,Albania,Santander,ESTUDIOS_PREVIOS,2,8466,2026-07-19T19:03:16.663550
943,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-13330,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE FUNZA,Funza,Cundinamarca,ESTUDIOS_PREVIOS,2,10999,2026-07-19T19:03:19.848306
948,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-188167,ANTIOQUIA - ALCALDÍA MUNICIPIO DE ENVIGADO,Envigado,Antioquia,MATRIZ_RIESGO,2,8682,2026-07-19T19:03:23.199603
969,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9691313,SANTANDER - EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE LEBRIJA E.S.P,Lebríja,Santander,MATRIZ_RIESGO,2,6701,2026-07-19T19:04:04.258956
970,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12149914,VALLE DEL CAUCA - EMPRESAS MUNICIPALES DE TULÚA,Tuluá,Valle del Cauca,SIN_DOCUMENTO,2,5121,2026-07-19T19:04:07.450355
971,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-25047,VICHADA - ALCALDÍA MUNICIPIO DE CUMARIBO,Cumaribo,Vichada,MATRIZ_RIESGO,2,8648,2026-07-19T19:04:10.599577
972,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-24396,SANTANDER - ALCALDÍA MUNICIPIO DE SAN ANDRÉS,San Andrés,Santander,MATRIZ_RIESGO,2,25314,2026-07-19T19:04:14.686740
977,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-9012,ANTIOQUIA - ALCALDÍA MUNICIPIO DE CIUDAD BOLÍVAR,Ciudad Bolívar,Antioquia,MATRIZ_RIESGO,2,9096,2026-07-19T19:04:18.560081
978,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-30823,BOYACÁ - ALCALDÍA MUNICIPIO DE MONIQUIRÁ,Moniquirá,Boyacá,MATRIZ_RIESGO,2,9854,2026-07-19T19:04:22.518634
983,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-36842,SUCRE - ALCALDÍA MUNICIPIO DE MORROA,Morroa,Sucre,MATRIZ_RIESGO,2,8958,2026-07-19T19:04:26.211652
985,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6492,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,2,4874,2026-07-19T19:04:33.212384
1010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4198,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,2,4771,2026-07-19T19:05:16.641411
1011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-1954,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ANAPOIMA,Anapoima,Cundinamarca,ESTUDIOS_PREVIOS,2,10429,2026-07-19T19:05:20.215380
1012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-33222,VICHADA - ALCALDÍA MUNICIPIO DE CUMARIBO,Cumaribo,Vichada,ESTUDIOS_PREVIOS,2,8445,2026-07-19T19:05:23.376286
1013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-214935,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE AGUA DE DIOS,Agua de Dios,Cundinamarca,MATRIZ_RIESGO,2,8262,2026-07-19T19:05:26.635133
1014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11390226,ANTIOQUIA - ALCALDÍA MUNICIPIO DE SEGOVIA,Segovia,Antioquia,SIN_DOCUMENTO,2,6035,2026-07-19T19:05:29.860359
1015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-1300,SANTANDER - ALCALDÍA MUNICIPIO DE BUCARAMANGA,Bucaramanga,Santander,ESTUDIOS_PREVIOS,2,20908,2026-07-19T19:05:33.642877
1026,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22807,CALDAS - ALCALDÍA MUNICIPIO DE MANZANARES,Manzanares,Caldas,MATRIZ_RIESGO,2,11747,2026-07-19T19:05:49.182971
1027,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-8556,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ANAPOIMA,Anapoima,Cundinamarca,ESTUDIOS_PREVIOS,2,11210,2026-07-19T19:05:53.040481
1039,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-16103,VICHADA - ALCALDÍA MUNICIPIO DE CUMARIBO,Cumaribo,Vichada,MATRIZ_RIESGO,2,7218,2026-07-19T19:06:15.185451
1040,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12593148,ANTIOQUIA - EMPRESA DE SERVICIOS PÚBLICOS DE SAN JOSÉ DE LA MARINILLA E.S.P.,Marinilla,Antioquia,ESTUDIOS_PREVIOS,2,4483,2026-07-19T19:06:18.337560
1041,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-3557,CASANARE - ALCALDÍA MUNICIPIO DE MONTERREY,Monterrey,Casanare,ESTUDIOS_PREVIOS,2,7701,2026-07-19T19:06:21.665347
1042,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-199917,ANTIOQUIA - ALCALDÍA MUNICIPIO DE COPACABANA,Copacabana,Antioquia,ESTUDIOS_PREVIOS,2,6643,2026-07-19T19:06:24.760607
1048,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-213659,SANTANDER - ALCALDÍA MUNICIPIO DE GALÁN,Galán,Santander,MATRIZ_RIESGO,2,19039,2026-07-19T19:06:40.175246
1069,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-200723,CASANARE - INSTITUTO PARA EL DEPORTE LA EDUCACION EXTRAESCOLAR Y APROVECHAMIENTO DEL TIEMPO LIBRE (INDERCAS),Yopal,Casanare,MATRIZ_RIESGO,2,10873,2026-07-19T19:07:06.497205
1070,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-10244919,INSTITUTO NACIONAL DE CANCEROLOGÍA,Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,2,4446,2026-07-19T19:07:10.276431
1071,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-11415151,ANTIOQUIA - EMPRESA DE SERVICIOS PÚBLICOS DE SAN JOSÉ DE LA MARINILLA E.S.P.,Marinilla,Antioquia,ESTUDIOS_PREVIOS,2,4892,2026-07-19T19:07:13.781987
1072,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-1533,ANTIOQUIA - ALCALDÍA MUNICIPIO DE PUERTO BERRÍO,Puerto Berrío,Antioquia,ESTUDIOS_PREVIOS,2,10528,2026-07-19T19:07:17.279962
1077,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-16227,BOYACÁ - ALCALDÍA MUNICIPIO DE PAIPA,Paipa,Boyacá,MATRIZ_RIESGO,2,14720,2026-07-19T19:07:30.456245
1078,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-3977,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,2,4941,2026-07-19T19:07:33.654614
1079,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-200633,SANTANDER - ALCALDÍA MUNICIPIO DE LOS SANTOS,Los Santos,Santander,ESTUDIOS_PREVIOS,2,6916,2026-07-19T19:07:37.021639
1096,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8520504,VALLE DEL CAUCA - EMPRESAS MUNICIPALES DE TULÚA,Tuluá,Valle del Cauca,SIN_DOCUMENTO,2,4889,2026-07-19T19:07:59.547339
1097,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10780276,CUNDINAMARCA - EMPRESA DE SERVICIOS PÚBLICOS DE FUSAGASUGÁ,Fusagasugá,Cundinamarca,SIN_DOCUMENTO,2,4699,2026-07-19T19:08:03.290123
1098,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-198833,SANTANDER - ALCALDÍA MUNICIPIO DE GIRÓN,Girón,Santander,MATRIZ_RIESGO,2,7177,2026-07-19T19:08:07.180873
1099,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-199941,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE VILLETA,Villeta,Cundinamarca,ESTUDIOS_PREVIOS,2,7179,2026-07-19T19:08:10.748749
1102,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-13143,ANTIOQUIA - ALCALDÍA MUNICIPIO DE COPACABANA,Copacabana,Antioquia,ESTUDIOS_PREVIOS,2,8088,2026-07-19T19:08:18.876678
1104,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-9749,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ZIPAQUIRÁ,Zipaquirá,Cundinamarca,ESTUDIOS_PREVIOS,2,9083,2026-07-19T19:08:22.158318
1105,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-12407057,CASANARE - ALCALDÍA MUNICIPIO DE TAMARA,Támara,Casanare,ESTUDIOS_PREVIOS,2,8055,2026-07-19T19:08:25.316318
1120,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-11424,HUILA - ALCALDÍA MUNICIPIO DE PAICOL,Paicol,Huila,ESTUDIOS_PREVIOS,2,7643,2026-07-19T19:08:53.709164
1138,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-202873,ANTIOQUIA - ALCALDÍA MUNICIPIO DE APARTADÓ,Apartadó,Antioquia,MATRIZ_RIESGO,2,8898,2026-07-19T19:09:25.968484
1139,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-21216,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE PUERTO SALGAR,Puerto Salgar,Cundinamarca,ESTUDIOS_PREVIOS,2,8596,2026-07-19T19:09:29.548873
1140,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8173975,ANTIOQUIA - TERMINALES DE TRANSPORTE DE MEDELLÍN S.A.,Medellín,Antioquia,SIN_DOCUMENTO,2,4296,2026-07-19T19:09:33.229304
1141,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-28789,CÓRDOBA - ALCALDÍA MUNICIPIO DE PUEBLO NUEVO,Pueblo Nuevo,Córdoba,MATRIZ_RIESGO,2,7827,2026-07-19T19:09:36.889210
1162,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7491563,INSTITUTO NACIONAL DE CANCEROLOGÍA,Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,2,4648,2026-07-19T19:10:09.684232
1163,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6579,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,2,4892,2026-07-19T19:10:12.832768
1164,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7863874,SANTANDER - E.S.P. AGUAS DE BARRANCABERMEJA S.A. - BARRANCABERMEJA,Barrancabermeja,Santander,MATRIZ_RIESGO,2,17517,2026-07-19T19:10:16.412747
1165,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-11508272,INSTITUTO NACIONAL DE VÍAS (INVIAS),Bogotá D.C.,Bogotá D.C.,ESTUDIOS_PREVIOS,2,5407,2026-07-19T19:10:19.659488
1174,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10924545,CUNDINAMARCA - EMPRESA DE SERVICIOS PÚBLICOS DE FUSAGASUGÁ,Fusagasugá,Cundinamarca,SIN_DOCUMENTO,2,6165,2026-07-19T19:10:42.156583
1175,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-21422,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE CAPARRAPÍ,Caparrapí,Cundinamarca,ESTUDIOS_PREVIOS,2,8886,2026-07-19T19:10:46.133785
1180,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9847767,TOLIMA - EMPRESA IBAGUEREÑA DE ACUEDUCTO Y ALCANTARILLADO IBAL S.A. E.S.P.,Ibagué,Tolima,SIN_DOCUMENTO,2,9706,2026-07-19T19:10:51.269357
1181,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-11189,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,2,4729,2026-07-19T19:10:54.931788
1189,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8113482,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CALI,Cali,Valle del Cauca,ESTUDIOS_PREVIOS,2,10374,2026-07-19T19:11:05.642919
1190,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-12969106,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,Neiva,Huila,MATRIZ_RIESGO,2,6879,2026-07-19T19:11:08.881418
1201,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-24980,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE CHITAGÁ,Chitagá,Norte De Santander,MATRIZ_RIESGO,2,10727,2026-07-19T19:11:37.836909
1206,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-10352,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE SEVILLA,Sevilla,Valle del Cauca,MATRIZ_RIESGO,2,9070,2026-07-19T19:11:41.364015
1232,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-5122,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ANAPOIMA,Anapoima,Cundinamarca,ESTUDIOS_PREVIOS,2,7392,2026-07-19T19:12:22.592283
1233,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-8759,BOYACÁ - ALCALDÍA MUNICIPIO DE RAMIRIQUÍ,Ramiriquí,Boyacá,ESTUDIOS_PREVIOS,2,7501,2026-07-19T19:12:25.789108
1234,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6830,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,SIN_DOCUMENTO,2,4896,2026-07-19T19:12:29.489839
1235,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-11684942,ANTIOQUIA - AGUAS DEL PÁRAMO S.A.S E.S.P - SONSÓN,Sonsón,Antioquia,ESTUDIOS_PREVIOS,2,5691,2026-07-19T19:12:33.177850
1236,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-187212,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE VILLETA,Villeta,Cundinamarca,ESTUDIOS_PREVIOS,2,6733,2026-07-19T19:12:36.845084
1237,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6347,VALLE DEL CAUCA - UNIDAD CENTRAL DEL VALLE DEL CAUCA - TULUÁ,Tuluá,Valle del Cauca,ESTUDIOS_PREVIOS,2,7009,2026-07-19T19:12:40.527878
